age,education_num,hours_per_week,log_capital_gain,marital_status_Married,marital_status_Other,relationship_Family,relationship_Other
53,2,40,0.0,0,1,0,1
49,7,50,0.0,1,0,1,0
54,2,40,0.0,0,1,0,1
51,4,40,0.0,0,1,0,1
69,2,33,0.0,1,0,1,0
30,6,40,0.0,1,0,1,0
30,3,84,0.0,0,1,0,1
59,7,40,0.0,1,0,1,0
64,6,55,10.23,0,1,0,1
28,1,40,0.0,1,0,1,0
31,7,60,0.0,0,1,0,1
19,3,36,0.0,0,1,0,1
69,5,1,0.0,0,1,0,1
34,2,20,0.0,1,0,1,0
28,6,50,0.0,0,1,0,1
30,5,20,0.0,1,0,1,0
37,7,50,8.95,1,0,1,0
25,2,40,0.0,0,1,0,1
21,3,30,0.0,0,1,0,1
28,3,24,0.0,0,1,0,1
20,1,15,0.0,0,1,0,1
55,2,40,0.0,0,1,0,1
61,2,20,0.0,0,1,0,1
29,2,40,0.0,0,1,0,1
51,3,40,8.9,1,0,1,0
19,2,24,0.0,0,1,0,1
19,2,20,0.0,0,1,0,1
31,3,32,0.0,0,1,0,1
26,3,45,0.0,0,1,0,1
29,3,40,0.0,1,0,1,0
31,1,21,0.0,0,1,0,1
43,6,60,0.0,1,0,1,0
42,3,65,0.0,1,0,1,0
39,2,40,7.95,1,0,1,0
38,2,20,7.62,0,1,0,1
53,2,30,0.0,1,0,1,0
49,1,99,0.0,1,0,1,0
36,1,40,0.0,0,1,0,1
49,1,48,0.0,0,1,0,1
30,6,45,8.47,0,1,0,1
34,2,35,0.0,0,1,0,1
39,6,45,0.0,1,0,1,0
38,6,40,0.0,1,0,1,0
32,6,40,0.0,1,0,1,0
36,7,40,9.55,0,1,0,1
37,3,40,0.0,0,1,0,1
30,2,40,0.0,0,1,0,1
29,2,40,0.0,1,0,1,0
28,1,40,0.0,0,1,0,1
32,3,40,0.0,1,0,1,0
56,1,40,0.0,0,1,0,1
44,3,40,0.0,0,1,0,1
52,2,40,0.0,1,0,1,0
21,1,56,0.0,1,0,1,0
35,3,40,0.0,0,1,0,1
34,6,70,9.62,1,0,1,0
38,2,40,0.0,1,0,1,0
49,7,40,8.9,1,0,1,0
25,1,43,0.0,0,1,0,1
32,3,50,0.0,0,1,0,1
33,3,30,0.0,0,1,0,1
20,2,40,0.0,0,1,0,1
55,3,40,0.0,1,0,1,0
71,6,16,7.75,0,1,0,1
44,6,40,0.0,1,0,1,0
33,3,40,0.0,0,1,0,1
22,2,35,0.0,0,1,0,1
49,2,65,11.51,1,0,1,0
43,2,30,0.0,1,0,1,0
32,2,40,0.0,1,0,1,0
46,6,40,8.04,1,0,1,0
36,2,38,0.0,0,1,0,1
52,2,40,8.11,0,1,0,1
34,3,40,0.0,1,0,1,0
54,2,40,0.0,0,1,0,1
30,2,55,0.0,1,0,1,0
34,1,50,0.0,1,0,1,0
56,2,30,0.0,0,1,0,1
64,2,40,0.0,1,0,1,0
46,6,30,0.0,1,0,1,0
43,3,50,0.0,1,0,1,0
41,2,38,0.0,0,1,0,1
30,3,10,0.0,0,1,0,1
66,7,50,0.0,1,0,1,0
30,1,50,0.0,0,1,0,1
41,3,40,0.0,1,0,1,0
27,2,50,0.0,0,1,0,1
50,2,40,0.0,1,0,1,0
28,3,40,0.0,0,1,0,1
50,6,8,0.0,0,1,0,1
54,2,40,0.0,1,0,1,0
24,3,40,0.0,0,1,0,1
25,3,40,0.0,0,1,0,1
21,1,39,0.0,0,1,0,1
34,6,55,0.0,0,1,0,1
23,3,30,0.0,0,1,0,1
27,2,40,0.0,0,1,0,1
28,6,40,0.0,1,0,1,0
60,2,40,0.0,1,0,1,0
28,6,30,0.0,0,1,0,1
41,6,40,8.04,1,0,1,0
24,1,40,0.0,0,1,0,1
39,7,40,0.0,0,1,0,1
49,2,40,0.0,0,1,0,1
39,2,56,0.0,1,0,1,0
53,4,40,7.7,0,1,0,1
33,6,45,0.0,1,0,1,0
34,2,40,0.0,1,0,1,0
29,1,40,0.0,0,1,0,1
29,3,40,0.0,0,1,0,1
23,2,50,8.44,0,1,0,1
47,3,44,0.0,1,0,1,0
72,1,8,0.0,0,1,0,1
20,3,16,0.0,0,1,0,1
35,3,60,0.0,1,0,1,0
36,2,40,0.0,1,0,1,0
54,9,60,0.0,1,0,1,0
44,7,40,8.39,1,0,1,0
53,2,48,0.0,1,0,1,0
20,1,40,0.0,0,1,0,1
24,6,50,0.0,0,1,0,1
20,3,35,0.0,0,1,0,1
32,6,42,0.0,1,0,1,0
17,1,6,0.0,0,1,0,1
26,7,40,0.0,1,0,1,0
39,2,40,8.52,1,0,1,0
43,2,40,0.0,1,0,1,0
53,6,50,0.0,1,0,1,0
51,3,20,0.0,1,0,1,0
25,5,30,0.0,0,1,0,1
51,2,40,9.26,0,1,0,1
34,2,40,0.0,1,0,1,0
32,4,50,0.0,1,0,1,0
50,1,40,0.0,0,1,0,1
17,1,26,0.0,0,1,0,1
24,5,40,0.0,0,1,0,1
28,1,77,0.0,0,1,0,1
35,7,40,0.0,1,0,1,0
63,2,35,0.0,1,0,1,0
53,3,45,0.0,1,0,1,0
46,2,40,0.0,1,0,1,0
20,3,54,0.0,0,1,0,1
31,1,25,0.0,0,1,0,1
23,1,40,0.0,0,1,0,1
29,7,40,0.0,0,1,0,1
81,2,20,0.0,0,1,0,1
75,6,6,0.0,1,0,1,0
38,2,40,0.0,1,0,1,0
25,2,40,0.0,0,1,0,1
50,2,40,0.0,0,1,0,1
74,2,55,0.0,1,0,1,0
41,4,40,0.0,1,0,1,0
36,1,45,8.9,1,0,1,0
34,4,40,0.0,0,1,0,1
48,2,35,0.0,0,1,0,1
34,2,40,8.49,0,1,0,1
29,3,10,0.0,0,1,0,1
37,3,40,0.0,0,1,0,1
33,1,40,0.0,0,1,0,1
48,1,40,0.0,1,0,1,0
27,2,40,0.0,0,1,0,1
37,7,70,0.0,0,1,0,1
62,6,50,0.0,1,0,1,0
43,6,40,0.0,1,0,1,0
33,2,36,0.0,1,0,1,0
40,7,65,0.0,1,0,1,0
35,3,40,0.0,1,0,1,0
29,3,40,0.0,1,0,1,0
49,1,40,0.0,1,0,1,0
56,7,40,0.0,0,1,0,1
41,2,40,0.0,1,0,1,0
23,6,40,0.0,0,1,0,1
51,2,30,0.0,1,0,1,0
73,2,40,0.0,1,0,1,0
43,2,40,0.0,0,1,0,1
52,2,50,0.0,0,1,0,1
17,1,18,0.0,0,1,0,1
44,5,45,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
36,3,40,0.0,0,1,0,1
40,2,40,0.0,1,0,1,0
31,6,40,0.0,0,1,0,1
46,6,40,9.62,1,0,1,0
48,6,45,0.0,0,1,0,1
33,3,26,0.0,1,0,1,0
27,6,45,0.0,1,0,1,0
22,2,40,0.0,0,1,0,1
32,6,40,0.0,0,1,0,1
61,3,30,0.0,1,0,1,0
40,3,50,0.0,1,0,1,0
53,1,40,0.0,1,0,1,0
26,1,40,0.0,1,0,1,0
45,6,50,0.0,1,0,1,0
45,6,60,0.0,1,0,1,0
38,2,40,0.0,0,1,0,1
28,5,40,0.0,1,0,1,0
59,6,50,0.0,1,0,1,0
36,2,40,0.0,0,1,0,1
57,2,40,0.0,1,0,1,0
34,3,20,0.0,1,0,1,0
42,1,40,0.0,1,0,1,0
51,5,40,0.0,1,0,1,0
65,2,10,0.0,0,1,0,1
57,1,40,0.0,1,0,1,0
33,7,45,8.9,1,0,1,0
62,2,40,0.0,0,1,0,1
40,7,48,0.0,1,0,1,0
31,6,40,0.0,1,0,1,0
46,6,40,8.95,1,0,1,0
43,2,40,0.0,1,0,1,0
26,5,40,0.0,1,0,0,1
36,3,60,0.0,1,0,1,0
35,2,40,0.0,0,1,0,1
37,1,45,0.0,1,0,1,0
38,6,40,8.95,1,0,1,0
41,4,10,0.0,0,1,0,1
68,1,90,0.0,0,1,0,1
22,3,40,0.0,0,1,0,1
33,2,40,0.0,1,0,1,0
73,2,15,0.0,0,1,0,1
62,2,24,0.0,1,0,1,0
46,2,40,0.0,0,1,0,1
38,6,50,0.0,0,1,0,1
43,7,20,0.0,0,1,0,1
21,2,20,0.0,0,1,0,1
26,5,40,0.0,0,1,0,1
55,1,40,0.0,1,0,1,0
23,3,35,0.0,0,1,0,1
39,2,40,0.0,1,0,1,0
30,4,52,8.55,1,0,1,0
33,2,52,0.0,1,0,1,0
41,5,60,9.62,1,0,1,0
22,6,4,7.7,0,1,0,1
37,9,72,0.0,1,0,1,0
20,3,40,0.0,0,1,0,1
39,2,20,0.0,0,1,0,1
51,2,40,0.0,1,0,1,0
25,3,40,0.0,0,1,0,1
23,2,40,0.0,0,1,0,1
50,2,2,0.0,1,0,1,0
25,2,40,0.0,0,1,0,1
29,3,25,0.0,1,0,1,0
55,1,40,0.0,0,1,0,1
57,1,40,0.0,1,0,1,0
60,6,48,8.9,1,0,1,0
60,2,40,0.0,0,1,0,1
19,1,15,0.0,0,1,0,1
43,6,40,0.0,0,1,0,1
55,3,60,0.0,1,0,1,0
37,3,40,0.0,1,0,1,0
71,2,17,0.0,0,1,0,1
43,1,40,0.0,1,0,1,0
34,4,48,0.0,1,0,1,0
52,2,40,0.0,1,0,1,0
55,2,72,8.55,1,0,1,0
34,5,45,0.0,0,1,0,1
31,2,45,0.0,0,1,0,1
19,3,35,0.0,0,1,0,1
27,3,56,0.0,0,1,0,1
33,6,50,0.0,0,1,0,1
42,4,40,0.0,1,0,1,0
40,6,45,0.0,0,1,0,1
53,6,48,0.0,1,0,1,0
21,3,40,0.0,0,1,0,1
28,6,45,0.0,0,1,0,1
44,5,25,0.0,0,1,0,1
31,2,40,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
43,3,99,8.39,1,0,1,0
51,6,70,0.0,1,0,1,0
22,2,40,0.0,0,1,0,1
23,3,40,0.0,0,1,0,1
36,2,50,0.0,0,1,0,1
52,3,40,0.0,0,1,0,1
29,2,48,0.0,1,0,1,0
50,2,40,0.0,0,1,0,1
38,3,40,0.0,0,1,0,1
40,6,40,0.0,1,0,1,0
27,1,60,0.0,1,0,1,0
45,3,40,0.0,1,0,1,0
17,1,15,0.0,0,1,0,1
35,1,46,0.0,1,0,1,0
28,3,50,0.0,1,0,1,0
44,3,40,0.0,1,0,1,0
19,3,30,0.0,0,1,0,1
41,1,40,0.0,1,0,1,0
63,6,54,8.95,1,0,1,0
57,3,25,0.0,1,0,1,0
43,2,45,0.0,1,0,1,0
37,3,40,0.0,1,0,1,0
32,6,20,0.0,1,0,1,0
20,2,47,0.0,0,1,0,1
33,6,45,0.0,1,0,1,0
60,2,30,0.0,1,0,1,0
37,7,40,0.0,1,0,1,0
28,6,50,7.7,0,1,0,1
33,6,35,0.0,1,0,1,0
48,1,40,0.0,0,1,0,1
54,2,65,0.0,1,0,1,0
45,6,40,0.0,1,0,1,0
18,2,40,0.0,0,1,0,1
25,3,40,0.0,0,1,0,1
64,3,4,0.0,0,1,0,1
61,1,30,0.0,0,1,0,1
37,4,60,0.0,1,0,1,0
24,3,39,0.0,0,1,0,1
56,6,40,8.41,1,0,1,0
30,6,50,0.0,1,0,1,0
44,3,40,0.0,0,1,0,1
24,6,30,0.0,0,1,0,1
46,6,25,0.0,0,1,0,1
46,2,40,0.0,1,0,1,0
23,4,30,0.0,0,1,0,1
50,3,70,0.0,1,0,1,0
37,2,40,0.0,1,0,1,0
32,4,64,0.0,0,1,0,1
54,4,38,9.62,1,0,1,0
21,3,30,0.0,0,1,0,1
35,3,40,0.0,0,1,0,1
19,1,60,0.0,1,0,1,0
35,5,40,0.0,0,1,0,1
17,1,15,0.0,0,1,0,1
23,3,15,0.0,0,1,0,1
26,2,50,0.0,1,0,1,0
34,7,40,0.0,1,0,1,0
39,2,48,0.0,0,1,0,1
39,3,38,0.0,0,1,0,1
37,3,40,0.0,0,1,0,1
22,3,40,0.0,0,1,0,1
64,3,35,0.0,0,1,0,1
31,7,50,0.0,1,0,1,0
64,2,20,0.0,0,1,0,1
50,6,40,8.9,1,0,1,0
32,1,40,0.0,0,1,0,1
45,6,45,0.0,0,1,0,1
56,6,40,0.0,0,1,0,1
64,1,12,0.0,0,1,0,1
55,1,50,0.0,1,0,1,0
47,2,40,0.0,1,0,1,0
55,7,50,0.0,1,0,1,0
43,3,50,0.0,1,0,1,0
57,2,40,0.0,1,0,1,0
42,6,52,0.0,1,0,1,0
50,3,40,0.0,1,0,1,0
33,6,40,0.0,0,1,0,1
51,2,40,0.0,1,0,1,0
55,7,40,0.0,1,0,1,0
32,1,40,0.0,1,0,1,0
25,6,60,0.0,1,0,1,0
47,6,40,0.0,1,0,1,0
65,3,40,0.0,1,0,1,0
25,6,40,0.0,0,1,0,1
41,6,24,0.0,1,0,1,0
18,3,35,0.0,0,1,0,1
63,2,55,0.0,1,0,1,0
19,3,20,0.0,0,1,0,1
25,6,50,0.0,0,1,0,1
57,1,8,0.0,1,0,1,0
33,3,60,0.0,1,0,1,0
25,1,40,0.0,1,0,1,0
26,2,45,0.0,0,1,0,1
27,3,40,0.0,0,1,0,1
45,7,10,0.0,1,0,1,0
36,6,32,0.0,0,1,0,1
20,2,20,0.0,0,1,0,1
25,2,30,0.0,0,1,0,1
54,2,40,0.0,1,0,1,0
22,3,40,0.0,0,1,0,1
43,2,42,0.0,1,0,1,0
39,1,40,0.0,0,1,0,1
33,9,40,0.0,1,0,1,0
63,2,40,0.0,0,1,0,1
26,6,20,0.0,0,1,0,1
66,5,40,8.62,1,0,1,0
34,1,40,0.0,0,1,0,1
23,2,40,0.0,0,1,0,1
18,1,35,0.0,0,1,0,1
39,2,40,0.0,0,1,0,1
25,2,40,8.83,0,1,0,1
54,3,40,0.0,1,0,1,0
20,2,40,0.0,0,1,0,1
40,2,45,0.0,0,1,0,1
64,7,50,0.0,1,0,1,0
34,7,60,0.0,1,0,1,0
30,6,40,8.9,1,0,1,0
32,9,40,0.0,0,1,0,1
25,6,40,0.0,0,1,0,1
51,1,40,0.0,0,1,0,1
19,2,3,0.0,0,1,0,1
19,2,24,0.0,0,1,0,1
53,2,40,0.0,1,0,1,0
23,2,40,7.86,0,1,0,1
38,3,40,0.0,1,0,1,0
27,3,50,0.0,1,0,1,0
30,2,40,0.0,0,1,0,1
46,6,40,0.0,1,0,1,0
38,2,40,0.0,1,0,1,0
17,1,16,0.0,0,1,0,1
43,1,40,0.0,1,0,1,0
20,3,10,0.0,0,1,0,1
33,2,40,0.0,0,1,0,1
28,6,50,0.0,0,1,0,1
22,6,20,0.0,0,1,0,1
19,3,10,0.0,0,1,0,1
65,2,40,7.74,1,0,1,0
58,2,20,0.0,1,0,1,0
39,2,40,0.0,1,0,1,0
30,6,40,0.0,0,1,0,1
62,1,50,8.14,1,0,1,0
58,3,30,0.0,1,0,1,0
55,2,38,0.0,0,1,0,1
51,3,40,0.0,1,0,1,0
36,6,40,0.0,0,1,0,1
40,9,40,0.0,1,0,1,0
38,8,45,0.0,0,1,0,1
45,2,40,0.0,0,1,0,1
54,1,60,0.0,1,0,1,0
32,7,40,0.0,1,0,1,0
37,2,40,0.0,0,1,0,1
26,2,40,0.0,0,1,0,1
23,6,40,0.0,0,1,0,1
58,6,37,0.0,0,1,0,1
40,7,40,0.0,1,0,1,0
26,1,75,0.0,1,0,1,0
47,3,40,0.0,1,0,1,0
42,6,40,0.0,1,0,1,0
52,6,40,8.95,1,0,1,0
73,1,10,7.71,1,0,1,0
38,3,55,0.0,0,1,0,1
47,2,50,0.0,1,0,1,0
57,6,45,0.0,1,0,1,0
30,2,40,0.0,0,1,0,1
32,3,40,0.0,0,1,0,1
21,3,10,0.0,0,1,0,1
52,6,55,9.62,1,0,1,0
36,2,70,0.0,0,1,0,1
37,6,36,0.0,0,1,0,1
51,2,40,0.0,0,1,0,1
35,2,50,0.0,1,0,1,0
37,3,75,0.0,1,0,1,0
43,6,45,0.0,0,1,0,1
36,6,50,0.0,0,1,0,1
46,9,35,0.0,0,1,0,1
17,1,20,0.0,0,1,0,1
23,2,40,0.0,0,1,0,1
61,6,30,0.0,0,1,0,1
19,2,40,0.0,0,1,0,1
23,5,44,0.0,0,1,0,1
51,2,38,0.0,0,1,0,1
47,3,40,0.0,0,1,0,1
34,5,50,0.0,1,0,1,0
39,3,40,0.0,1,0,1,0
65,3,20,7.52,0,1,0,1
30,1,40,7.86,1,0,1,0
76,2,8,0.0,0,1,0,1
31,6,35,0.0,1,0,1,0
24,3,40,0.0,0,1,0,1
22,2,40,0.0,0,1,0,1
24,2,25,0.0,0,1,0,1
38,9,40,0.0,1,0,1,0
60,4,30,0.0,0,1,0,1
29,6,40,0.0,0,1,0,1
42,1,60,0.0,1,0,1,0
43,1,35,0.0,0,1,0,1
51,7,60,0.0,1,0,1,0
34,6,40,0.0,1,0,1,0
32,4,60,0.0,0,1,0,1
46,1,40,0.0,1,0,1,0
21,3,3,0.0,0,1,0,1
45,2,55,0.0,0,1,0,1
52,3,52,0.0,1,0,1,0
22,3,40,0.0,0,1,0,1
40,2,28,0.0,0,1,0,1
35,7,40,0.0,1,0,1,0
55,1,35,0.0,0,1,0,1
48,9,50,0.0,1,0,1,0
25,2,80,0.0,1,0,1,0
23,2,25,0.0,0,1,0,1
52,2,38,0.0,0,1,0,1
69,2,40,9.67,0,1,0,1
45,2,40,0.0,0,1,0,1
40,3,68,0.0,1,0,1,0
35,6,43,0.0,0,1,0,1
45,3,40,0.0,0,1,0,1
35,2,40,0.0,1,0,1,0
23,2,45,0.0,0,1,0,1
32,3,40,8.15,1,0,1,0
59,3,56,0.0,0,1,0,1
33,3,40,0.0,1,0,1,0
29,2,40,0.0,1,0,1,0
36,7,40,0.0,1,0,1,0
36,6,55,0.0,1,0,1,0
51,2,50,0.0,1,0,1,0
63,3,50,0.0,0,1,0,1
20,2,40,0.0,0,1,0,1
27,2,40,0.0,0,1,0,1
66,1,50,0.0,0,1,0,1
33,2,40,0.0,1,0,1,0
42,6,60,0.0,1,0,1,0
20,2,20,0.0,0,1,0,1
40,3,40,0.0,0,1,0,1
28,3,40,0.0,1,0,1,0
32,4,40,0.0,1,0,1,0
31,2,45,0.0,0,1,0,1
46,3,55,8.11,0,1,0,1
38,3,40,0.0,0,1,0,1
23,3,40,0.0,0,1,0,1
53,7,40,0.0,0,1,0,1
33,1,40,0.0,1,0,1,0
19,3,30,0.0,0,1,0,1
28,2,50,0.0,0,1,0,1
62,7,33,9.26,0,1,0,1
32,4,45,0.0,0,1,0,1
41,1,35,0.0,1,0,1,0
49,3,50,0.0,1,0,1,0
24,2,40,0.0,0,1,0,1
22,2,40,0.0,0,1,0,1
35,2,40,0.0,1,0,1,0
23,2,45,0.0,1,0,1,0
23,6,27,0.0,0,1,0,1
36,2,40,0.0,0,1,0,1
41,3,40,0.0,1,0,1,0
74,3,40,0.0,0,1,0,1
22,2,50,0.0,0,1,0,1
50,2,40,0.0,1,0,1,0
20,3,50,6.96,0,1,0,1
56,5,40,0.0,1,0,1,0
41,2,40,0.0,1,0,1,0
48,1,55,0.0,1,0,1,0
33,3,65,0.0,0,1,0,1
32,2,40,0.0,0,1,0,1
46,4,40,0.0,1,0,1,0
63,2,72,0.0,0,1,0,1
37,6,45,0.0,0,1,0,1
25,2,40,0.0,0,1,0,1
31,2,45,0.0,0,1,0,1
28,2,40,0.0,1,0,1,0
39,7,40,7.32,0,1,0,1
17,1,15,0.0,0,1,0,1
45,1,42,0.0,1,0,1,0
19,2,16,0.0,0,1,0,1
44,3,40,0.0,0,1,0,1
60,1,40,0.0,1,0,1,0
34,1,40,0.0,0,1,0,1
33,2,50,0.0,1,0,1,0
65,4,50,0.0,1,0,1,0
28,2,40,0.0,0,1,0,1
42,6,40,0.0,1,0,1,0
22,4,30,0.0,0,1,0,1
42,7,50,0.0,1,0,1,0
55,2,40,0.0,1,0,1,0
48,3,50,0.0,0,1,0,1
53,2,35,9.62,1,0,1,0
28,2,70,0.0,0,1,0,1
48,6,50,0.0,0,1,0,1
40,2,40,0.0,0,1,0,1
33,3,40,0.0,1,0,1,0
38,6,55,0.0,0,1,0,1
27,4,50,0.0,0,1,0,1
19,3,15,0.0,0,1,0,1
34,3,64,0.0,1,0,1,0
45,7,40,0.0,0,1,0,1
25,2,95,0.0,0,1,0,1
18,2,40,0.0,0,1,0,1
54,6,40,0.0,1,0,1,0
45,3,40,0.0,1,0,1,0
42,3,40,0.0,0,1,0,1
26,6,40,0.0,1,0,1,0
40,6,40,0.0,1,0,1,0
39,3,40,0.0,1,0,0,1
71,7,20,7.63,0,1,0,1
39,2,40,0.0,0,1,0,1
38,3,40,0.0,0,1,0,1
42,3,40,0.0,1,0,1,0
24,5,20,0.0,0,1,0,1
42,6,45,9.17,0,1,0,1
17,1,40,0.0,0,1,0,1
28,3,30,0.0,0,1,0,1
44,1,36,0.0,0,1,0,1
44,9,45,0.0,0,1,0,1
46,3,50,0.0,1,0,1,0
20,3,35,0.0,0,1,0,1
25,6,40,0.0,0,1,0,1
53,1,40,0.0,0,1,0,1
36,8,50,0.0,1,0,1,0
51,5,45,0.0,1,0,1,0
49,4,40,0.0,0,1,0,1
33,6,50,0.0,1,0,1,0
74,3,16,0.0,0,1,0,1
29,2,20,0.0,0,1,0,1
34,5,65,0.0,1,0,1,0
32,2,40,0.0,1,0,1,0
25,3,38,0.0,0,1,0,1
37,2,68,0.0,1,0,1,0
25,4,40,0.0,1,0,1,0
22,1,35,0.0,0,1,0,1
24,3,70,0.0,1,0,1,0
17,1,40,0.0,0,1,0,1
30,2,40,0.0,0,1,0,1
20,1,30,0.0,0,1,0,1
21,2,40,0.0,0,1,0,1
18,2,40,0.0,0,1,0,1
21,2,33,0.0,0,1,0,1
24,3,40,0.0,0,1,0,1
39,2,40,0.0,1,0,1,0
50,1,40,0.0,1,0,1,0
39,3,45,0.0,0,1,0,1
29,2,50,0.0,0,1,0,1
46,2,70,0.0,1,0,1,0
40,2,40,0.0,0,1,0,1
58,1,40,0.0,1,0,1,0
20,2,35,0.0,0,1,0,1
51,4,40,0.0,1,0,1,0
50,2,40,0.0,0,1,0,1
33,7,50,0.0,0,1,0,1
19,2,32,0.0,0,1,0,1
36,2,60,8.9,1,0,1,0
53,7,43,0.0,1,0,1,0
22,6,10,0.0,0,1,0,1
26,3,40,0.0,1,0,1,0
40,9,40,0.0,0,1,0,1
59,1,40,0.0,1,0,1,0
40,3,40,8.95,1,0,1,0
35,3,40,0.0,0,1,0,1
34,3,40,0.0,0,1,0,1
23,2,40,0.0,1,0,1,0
58,2,35,9.62,1,0,1,0
47,3,40,0.0,1,0,1,0
46,2,15,0.0,0,1,0,1
44,2,45,0.0,0,1,0,1
45,3,40,0.0,0,1,0,1
50,2,60,0.0,1,0,1,0
22,3,40,0.0,0,1,0,1
53,1,40,0.0,1,0,1,0
50,3,40,0.0,0,1,0,1
36,2,40,0.0,1,0,1,0
51,2,40,0.0,1,0,1,0
63,1,56,0.0,0,1,0,1
60,2,55,7.86,0,1,0,1
25,2,50,0.0,0,1,0,1
25,1,40,0.0,0,1,0,1
26,6,42,8.55,1,0,1,0
26,3,42,0.0,1,0,1,0
49,6,35,7.32,0,1,0,1
43,9,24,0.0,0,1,0,1
22,3,30,0.0,0,1,0,1
37,2,40,0.0,1,0,1,0
69,2,6,7.26,1,0,1,0
21,2,40,0.0,0,1,0,1
50,4,50,0.0,1,0,1,0
29,2,40,0.0,1,0,1,0
33,2,60,0.0,0,1,0,1
30,3,40,0.0,0,1,0,1
63,6,45,0.0,1,0,1,0
40,6,40,0.0,0,1,0,1
18,2,60,0.0,0,1,0,1
67,2,24,0.0,1,0,1,0
24,6,40,0.0,0,1,0,1
34,6,40,0.0,1,0,1,0
52,3,50,0.0,0,1,0,1
48,2,46,8.04,1,0,1,0
28,2,40,9.55,0,1,0,1
63,3,5,0.0,0,1,0,1
40,3,40,0.0,0,1,0,1
27,6,40,0.0,0,1,0,1
56,2,40,0.0,0,1,0,1
30,3,40,0.0,0,1,0,1
25,5,40,0.0,0,1,0,1
23,2,40,0.0,0,1,0,1
90,1,40,7.88,1,0,1,0
28,2,40,0.0,0,1,0,1
38,2,40,0.0,0,1,0,1
24,7,40,0.0,0,1,0,1
51,3,40,8.9,1,0,1,0
28,6,20,0.0,0,1,0,1
19,1,45,0.0,1,0,0,1
31,2,55,0.0,0,1,0,1
37,4,44,8.39,1,0,1,0
27,6,40,0.0,1,0,1,0
20,3,40,0.0,0,1,0,1
54,2,40,8.55,1,0,1,0
39,6,70,0.0,1,0,1,0
33,6,40,0.0,1,0,1,0
46,6,50,0.0,0,1,0,1
29,4,64,0.0,0,1,0,1
34,6,55,8.04,1,0,1,0
51,2,43,0.0,0,1,0,1
34,3,72,0.0,1,0,1,0
64,1,16,0.0,0,1,0,1
59,1,40,0.0,0,1,0,1
55,2,48,0.0,0,1,0,1
43,2,35,0.0,1,0,1,0
23,2,40,0.0,0,1,0,1
52,2,60,0.0,1,0,1,0
46,3,40,0.0,0,1,0,1
26,3,30,0.0,0,1,0,1
28,1,40,0.0,1,0,1,0
21,4,40,0.0,1,0,1,0
34,2,45,0.0,0,1,0,1
45,2,40,0.0,0,1,0,1
33,3,60,0.0,1,0,1,0
41,4,40,0.0,1,0,1,0
27,6,40,0.0,0,1,0,1
34,3,50,0.0,1,0,1,0
36,2,30,0.0,0,1,0,1
51,2,40,0.0,0,1,0,1
47,2,50,0.0,1,0,1,0
37,3,60,0.0,0,1,0,1
49,6,60,0.0,1,0,1,0
23,6,35,0.0,0,1,0,1
61,1,40,0.0,0,1,0,1
41,7,50,0.0,1,0,1,0
40,2,40,0.0,0,1,0,1
31,3,50,0.0,0,1,0,1
38,4,36,0.0,1,0,1,0
27,2,40,0.0,0,1,0,1
23,6,40,0.0,0,1,0,1
65,6,60,11.51,1,0,1,0
42,2,40,0.0,1,0,1,0
28,6,60,0.0,1,0,1,0
35,2,40,0.0,1,0,1,0
43,8,60,11.51,1,0,1,0
32,4,45,0.0,1,0,1,0
21,2,40,0.0,0,1,0,1
38,6,50,0.0,0,1,0,1
32,2,49,0.0,1,0,1,0
42,1,40,0.0,0,1,0,1
32,2,50,0.0,1,0,1,0
38,2,54,0.0,1,0,1,0
34,6,45,0.0,0,1,0,1
58,2,40,0.0,0,1,0,1
18,3,32,0.0,0,1,0,1
17,1,40,0.0,0,1,0,1
30,1,40,0.0,0,1,0,1
19,3,25,0.0,0,1,0,1
24,6,40,0.0,0,1,0,1
47,2,35,0.0,1,0,1,0
61,1,20,0.0,0,1,0,1
63,2,40,11.51,1,0,1,0
21,2,40,0.0,1,0,1,0
52,2,40,0.0,0,1,0,1
56,7,60,0.0,0,1,0,1
49,7,50,9.62,1,0,1,0
41,4,40,0.0,0,1,0,1
53,2,60,0.0,1,0,1,0
40,7,50,0.0,1,0,1,0
27,6,40,0.0,0,1,0,1
60,3,35,0.0,1,0,1,0
46,3,40,0.0,0,1,0,1
25,6,60,0.0,0,1,0,1
19,3,35,0.0,0,1,0,1
34,6,40,0.0,0,1,0,1
49,2,40,0.0,0,1,0,1
56,6,40,0.0,1,0,1,0
60,2,40,0.0,1,0,1,0
22,3,35,0.0,0,1,0,1
40,2,50,0.0,1,0,1,0
42,6,40,0.0,1,0,1,0
21,3,20,0.0,0,1,0,1
32,2,40,0.0,0,1,0,1
62,2,38,0.0,0,1,0,1
36,6,45,0.0,0,1,0,1
35,2,48,0.0,0,1,0,1
52,6,40,0.0,0,1,0,1
27,2,1,0.0,0,1,0,1
56,7,50,0.0,1,0,1,0
29,2,40,7.95,1,0,1,0
38,3,40,0.0,0,1,0,1
30,2,40,0.0,0,1,0,1
28,3,40,0.0,0,1,0,1
21,2,40,0.0,0,1,0,1
42,3,50,0.0,1,0,1,0
41,2,32,0.0,0,1,0,1
37,1,40,0.0,1,0,1,0
